courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_219_la_fracture_numerique_mondiale,Starlink,Starlink (SpaceX),concept,"Satellitenkonstellation, die Breitband-Internet in Gebieten ohne terrestrische Infrastruktur anbietet. Kann den Internetzugang in ländlichen Regionen von Entwicklungsländern transformieren, bleibt aber kostspielig. Wird auch von der Ukraine in ihrem Krieg gegen Russland genutzt.",short_form
course_219_la_fracture_numerique_mondiale,kenianisches [M-Pesa],kenianische M-Pesa,concept,"Mobiler Zahlungsdienst (2007), der es ermöglicht, Geld per SMS ohne Bankkonto zu versenden. Es ist zum dominierenden Zahlungssystem in Kenia und mehreren afrikanischen Ländern geworden und zeigt, dass Entwicklungsländer bestimmte technologische Etappen „überspringen“ können.",content_link
course_219_la_fracture_numerique_mondiale,[Starlink],Starlink,concept,"Satellitenkonstellation, die Breitband-Internet in Gebieten ohne terrestrische Infrastruktur anbietet. Kann den Internetzugang in ländlichen Regionen von Entwicklungsländern transformieren, bleibt aber kostspielig. Wird auch von der Ukraine in ihrem Krieg gegen Russland genutzt.",content_link
course_220_la_desinformation_et_les_fake_news,filter bubbles,Die Filterblasen (filter bubbles),concept,"Die Algorithmen der sozialen Netzwerke personalisieren Inhalte basierend auf vergangenen Vorlieben und schaffen so „Blasen“, in denen jeder Nutzer nur das sieht, was seine Überzeugungen bestätigt. Dies polarisiert Debatten und begünstigt Desinformation in großem Umfang.",short_form
course_220_la_desinformation_et_les_fake_news,Die Filterblasen,Die Filterblasen (filter bubbles),concept,"Die Algorithmen der sozialen Netzwerke personalisieren Inhalte basierend auf vergangenen Vorlieben und schaffen so „Blasen“, in denen jeder Nutzer nur das sieht, was seine Überzeugungen bestätigt. Dies polarisiert Debatten und begünstigt Desinformation in großem Umfang.",short_form
course_220_la_desinformation_et_les_fake_news,Filterblasen (filter bubbles),Die Filterblasen (filter bubbles),concept,"Die Algorithmen der sozialen Netzwerke personalisieren Inhalte basierend auf vergangenen Vorlieben und schaffen so „Blasen“, in denen jeder Nutzer nur das sieht, was seine Überzeugungen bestätigt. Dies polarisiert Debatten und begünstigt Desinformation in großem Umfang.",short_form
course_220_la_desinformation_et_les_fake_news,IRA,Die russische Internet Research Agency (IRA),concept,"Troll-Fabrik aus Sankt Petersburg, die von Prigoschin finanziert wurde und hunderte Mitarbeiter beschäftigte, um gefälschte Konten zu erstellen und die öffentliche Meinung in den USA und Europa zu manipulieren. Sie wurde während der Mueller-Untersuchung zur Wahl 2016 ans Licht gebracht.",short_form
course_220_la_desinformation_et_les_fake_news,Die russische Internet Research Agency,Die russische Internet Research Agency (IRA),concept,"Troll-Fabrik aus Sankt Petersburg, die von Prigoschin finanziert wurde und hunderte Mitarbeiter beschäftigte, um gefälschte Konten zu erstellen und die öffentliche Meinung in den USA und Europa zu manipulieren. Sie wurde während der Mueller-Untersuchung zur Wahl 2016 ans Licht gebracht.",short_form
course_220_la_desinformation_et_les_fake_news,russische Internet Research Agency (IRA),Die russische Internet Research Agency (IRA),concept,"Troll-Fabrik aus Sankt Petersburg, die von Prigoschin finanziert wurde und hunderte Mitarbeiter beschäftigte, um gefälschte Konten zu erstellen und die öffentliche Meinung in den USA und Europa zu manipulieren. Sie wurde während der Mueller-Untersuchung zur Wahl 2016 ans Licht gebracht.",short_form
course_220_la_desinformation_et_les_fake_news,Russische Internet Research Agency,Russische Internet Research Agency (IRA),concept,"Troll-Fabrik aus St. Petersburg, die von Prigoschin finanziert wurde und Hunderte von Menschen beschäftigt, um gefälschte Konten zu erstellen und die öffentliche Meinung in Amerika und Europa zu manipulieren. Bekannt geworden durch die Mueller-Untersuchung zur Wahl 2016.",short_form
course_220_la_desinformation_et_les_fake_news,Filterblasen,Die Filterblasen,concept,"Die Algorithmen der sozialen Netzwerke personalisieren Inhalte basierend auf vergangenen Vorlieben und schaffen so „Blasen“, in denen jeder Nutzer nur das sieht, was seine Überzeugungen bestätigt. Dies polarisiert Debatten und begünstigt Desinformation in großem Umfang.",content_link
course_220_la_desinformation_et_les_fake_news,Internet Research Agency,Russische Internet Research Agency,concept,"Troll-Fabrik aus St. Petersburg, die von Prigoschin finanziert wurde und Hunderte von Menschen beschäftigt, um gefälschte Konten zu erstellen und die öffentliche Meinung in Amerika und Europa zu manipulieren. Bekannt geworden durch die Mueller-Untersuchung zur Wahl 2016.",content_link
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,FCKW,Die Fluorchlorkohlenwasserstoffe (FCKW),concept,"Synthetische chemische Verbindungen, die in den 1920er Jahren erfunden wurden und als Kältemittel sowie Treibmittel für Aerosole verwendet wurden. Da sie chemisch stabil sind, steigen sie in die Stratosphäre auf, wo sie das Ozon zerstören – ein Effekt, der jahrzehntelang nach ihrer Erfindung ignoriert wurde.",short_form
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,Die Fluorchlorkohlenwasserstoffe,Die Fluorchlorkohlenwasserstoffe (FCKW),concept,"Synthetische chemische Verbindungen, die in den 1920er Jahren erfunden wurden und als Kältemittel sowie Treibmittel für Aerosole verwendet wurden. Da sie chemisch stabil sind, steigen sie in die Stratosphäre auf, wo sie das Ozon zerstören – ein Effekt, der jahrzehntelang nach ihrer Erfindung ignoriert wurde.",short_form
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,Fluorchlorkohlenwasserstoffe (FCKW),Die Fluorchlorkohlenwasserstoffe (FCKW),concept,"Synthetische chemische Verbindungen, die in den 1920er Jahren erfunden wurden und als Kältemittel sowie Treibmittel für Aerosole verwendet wurden. Da sie chemisch stabil sind, steigen sie in die Stratosphäre auf, wo sie das Ozon zerstören – ein Effekt, der jahrzehntelang nach ihrer Erfindung ignoriert wurde.",short_form
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,1987,Das Protokoll von Montreal (1987),evenementConnexe,"Internationaler Vertrag zum schrittweisen Verbot von FCKW, der von 197 Ländern ratifiziert wurde – der einzige Vertrag in der Geschichte, der von allen Mitgliedsstaaten der UN ratifiziert wurde. Er gilt als der größte Erfolg der Umwelt-Diplomatie.",short_form
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,Das Protokoll von Montreal,Das Protokoll von Montreal (1987),evenementConnexe,"Internationaler Vertrag zum schrittweisen Verbot von FCKW, der von 197 Ländern ratifiziert wurde – der einzige Vertrag in der Geschichte, der von allen Mitgliedsstaaten der UN ratifiziert wurde. Er gilt als der größte Erfolg der Umwelt-Diplomatie.",short_form
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,Protokoll von Montreal (1987),Das Protokoll von Montreal (1987),evenementConnexe,"Internationaler Vertrag zum schrittweisen Verbot von FCKW, der von 197 Ländern ratifiziert wurde – der einzige Vertrag in der Geschichte, der von allen Mitgliedsstaaten der UN ratifiziert wurde. Er gilt als der größte Erfolg der Umwelt-Diplomatie.",short_form
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,CO₂,Kohlendioxid (CO₂),concept,"Ein natürlich in der Atmosphäre vorkommendes Gas, dessen durch menschliche Aktivitäten verursachter Überschuss jedoch die Hauptursache für die aktuelle globale Erwärmung ist.",short_form
course_221_le_trou_de_la_couche_d_ozone_et_sa_gueri,Kohlendioxid,Kohlendioxid (CO₂),concept,"Ein natürlich in der Atmosphäre vorkommendes Gas, dessen durch menschliche Aktivitäten verursachter Überschuss jedoch die Hauptursache für die aktuelle globale Erwärmung ist.",short_form
course_222_la_crise_de_la_biodiversite,ökologische Kipppunkte,Ökologische Kipppunkte,concept,"Schwellenwerte in natürlichen Systemen, jenseits derer schnelle und irreversible Veränderungen auftreten: Schmelzen des arktischen Eises, Absterben der Korallenriffe, Waldsterben. Sobald diese Punkte überschritten sind, wird eine Rückkehr zum vorherigen Zustand unmöglich.",content_link
course_223_l_economie_circulaire,"Reduzieren, Wiederverwenden, Recyceln","Die 3R-Regel (Reduzieren, Wiederverwenden, Recyceln)",concept,"Hierarchie der Abfallbewirtschaftung in der Reihenfolge ihrer Priorität. Zuerst den Verbrauch reduzieren, dann bestehende Produkte wiederverwenden und erst als letzten Ausweg recyceln. Die Reihenfolge ist entscheidend: Recycling verbraucht viel Energie und löst das Problem des Überkonsums nicht.",short_form
course_223_l_economie_circulaire,Die 3R-Regel,"Die 3R-Regel (Reduzieren, Wiederverwenden, Recyceln)",concept,"Hierarchie der Abfallbewirtschaftung in der Reihenfolge ihrer Priorität. Zuerst den Verbrauch reduzieren, dann bestehende Produkte wiederverwenden und erst als letzten Ausweg recyceln. Die Reihenfolge ist entscheidend: Recycling verbraucht viel Energie und löst das Problem des Überkonsums nicht.",short_form
course_223_l_economie_circulaire,"3R-Regel (Reduzieren, Wiederverwenden, Recyceln)","Die 3R-Regel (Reduzieren, Wiederverwenden, Recyceln)",concept,"Hierarchie der Abfallbewirtschaftung in der Reihenfolge ihrer Priorität. Zuerst den Verbrauch reduzieren, dann bestehende Produkte wiederverwenden und erst als letzten Ausweg recyceln. Die Reihenfolge ist entscheidend: Recycling verbraucht viel Energie und löst das Problem des Überkonsums nicht.",short_form
course_223_l_economie_circulaire,industrielles Ökosystem,Industrielles Ökosystem,concept,"Organisationsmodell, bei dem Unternehmen desselben Gebiets ihre Ströme (Energie, Wasser, Materialien) austauschen, sodass die Abfälle der einen zu Ressourcen für die anderen werden.",content_link
course_224_pourquoi_les_abeilles_sont_elles_vitales,colony collapse disorder,Das Bienensterben (colony collapse disorder),concept,"Seit 2006 dokumentiertes Phänomen: Ganze Bienenstöcke verschwinden ohne Erklärung, wobei die Bienen den Stock verlassen und nicht zurückkehren. Die Ursachen sind multifaktoriell: Die Neonikotinoide-Pestizide, Varroa destructor, Verlust des Lebensraums, kombinierte Pathogene.",short_form
course_224_pourquoi_les_abeilles_sont_elles_vitales,Das Bienensterben,Das Bienensterben (colony collapse disorder),concept,"Seit 2006 dokumentiertes Phänomen: Ganze Bienenstöcke verschwinden ohne Erklärung, wobei die Bienen den Stock verlassen und nicht zurückkehren. Die Ursachen sind multifaktoriell: Die Neonikotinoide-Pestizide, Varroa destructor, Verlust des Lebensraums, kombinierte Pathogene.",short_form
course_224_pourquoi_les_abeilles_sont_elles_vitales,Bienensterben (colony collapse disorder),Das Bienensterben (colony collapse disorder),concept,"Seit 2006 dokumentiertes Phänomen: Ganze Bienenstöcke verschwinden ohne Erklärung, wobei die Bienen den Stock verlassen und nicht zurückkehren. Die Ursachen sind multifaktoriell: Die Neonikotinoide-Pestizide, Varroa destructor, Verlust des Lebensraums, kombinierte Pathogene.",short_form
course_224_pourquoi_les_abeilles_sont_elles_vitales,Colony Collapse Disorder,colony collapse disorder,concept,"Seit 2006 dokumentiertes Phänomen: Ganze Bienenstöcke verschwinden ohne Erklärung, wobei die Bienen den Stock verlassen und nicht zurückkehren. Die Ursachen sind multifaktoriell: Die Neonikotinoide-Pestizide, Varroa destructor, Verlust des Lebensraums, kombinierte Pathogene.",content_link
course_224_pourquoi_les_abeilles_sont_elles_vitales,Agrökologische Infrastrukturen,Agrarökologische Infrastrukturen,concept,"Nicht-produktive Elemente eines landwirtschaftlichen Betriebs (Hecken, Teiche, Mauern, Blühstreifen), die der Biodiversität Unterschlupf und Ressourcen bieten.",content_link
course_225_la_montee_des_eaux,arktische Packeis und der Albedo-Effekt,Das arktische Packeis und der Albedo-Effekt,concept,"Im Gegensatz zum Packeis (dessen Schmelzen den Meeresspiegel nicht ansteigen lässt) lässt das Abschmelzen des Eises in Grönland und der Antarktis die Ozeane direkt ansteigen. Zudem absorbiert das dunkle Wasser, welches das weiße Eis ersetzt, mehr Wärme und beschleunigt so die Erwärmung.",short_form
course_225_la_montee_des_eaux,Arktisches Packeis und der Albedo-Effekt,arktische Packeis und der Albedo-Effekt,concept,"Im Gegensatz zum Packeis (dessen Schmelzen den Meeresspiegel nicht ansteigen lässt) lässt das Abschmelzen des Eises in Grönland und der Antarktis die Ozeane direkt ansteigen. Zudem absorbiert das dunkle Wasser, welches das weiße Eis ersetzt, mehr Wärme und beschleunigt so die Erwärmung.",content_link
course_226_l_ia_et_l_emploi,1811-1816,Die Ludditen (1811-1816),concept,"Englische Weber, die mechanische Webstühle zerstörten. Oft als fortschrittsfeindlich karikiert, protestierten sie in Wirklichkeit gegen die Verschlechterung ihrer Arbeitsbedingungen und Löhne, die durch die Mechanisierung ohne sozialen Schutz verursacht wurde.",short_form
course_226_l_ia_et_l_emploi,Die Ludditen,Die Ludditen (1811-1816),concept,"Englische Weber, die mechanische Webstühle zerstörten. Oft als fortschrittsfeindlich karikiert, protestierten sie in Wirklichkeit gegen die Verschlechterung ihrer Arbeitsbedingungen und Löhne, die durch die Mechanisierung ohne sozialen Schutz verursacht wurde.",short_form
course_226_l_ia_et_l_emploi,Ludditen (1811-1816),Die Ludditen (1811-1816),concept,"Englische Weber, die mechanische Webstühle zerstörten. Oft als fortschrittsfeindlich karikiert, protestierten sie in Wirklichkeit gegen die Verschlechterung ihrer Arbeitsbedingungen und Löhne, die durch die Mechanisierung ohne sozialen Schutz verursacht wurde.",short_form
course_226_l_ia_et_l_emploi,BGE,Das bedingungslose Grundeinkommen (BGE),concept,"Regelmäßige Auszahlung einer festen Summe an alle Bürger, ohne Bedingungen. Wird als Antwort auf die Automatisierung gesehen. Experimente in Finnland, Kenia und Kalifornien liefern ermutigende Ergebnisse, aber ihre Verallgemeinerung bleibt wirtschaftlich stark umstritten.",short_form
course_226_l_ia_et_l_emploi,Das bedingungslose Grundeinkommen,Das bedingungslose Grundeinkommen (BGE),concept,"Regelmäßige Auszahlung einer festen Summe an alle Bürger, ohne Bedingungen. Wird als Antwort auf die Automatisierung gesehen. Experimente in Finnland, Kenia und Kalifornien liefern ermutigende Ergebnisse, aber ihre Verallgemeinerung bleibt wirtschaftlich stark umstritten.",short_form
course_226_l_ia_et_l_emploi,bedingungslose Grundeinkommen (BGE),Das bedingungslose Grundeinkommen (BGE),concept,"Regelmäßige Auszahlung einer festen Summe an alle Bürger, ohne Bedingungen. Wird als Antwort auf die Automatisierung gesehen. Experimente in Finnland, Kenia und Kalifornien liefern ermutigende Ergebnisse, aber ihre Verallgemeinerung bleibt wirtschaftlich stark umstritten.",short_form
course_226_l_ia_et_l_emploi,Generative künstliche Intelligenz,Generative künstliche Intelligenz (KI),concept,"Eine Art von Künstliche Intelligenz, die in der Lage ist, neue Inhalte (Text, Bilder, Code, Ton) auf der Grundlage gelernter Beispiele zu erstellen, anstatt lediglich vorhandene Daten zu analysieren.",short_form
course_226_l_ia_et_l_emploi,Ludditen,Die Ludditen,concept,"Englische Weber, die mechanische Webstühle zerstörten. Oft als fortschrittsfeindlich karikiert, protestierten sie in Wirklichkeit gegen die Verschlechterung ihrer Arbeitsbedingungen und Löhne, die durch die Mechanisierung ohne sozialen Schutz verursacht wurde.",content_link
