Nom du cours,Classification,Terme,Explication
A Belle Époque (1871-1914),Evento relacionado,Caso Dreyfus (1894-1906),"Um oficial judeu, Alfred Dreyfus, foi injustamente condenado por espionagem por um estado-maior antissemita. O caso dividiu a França entre dreyfusards e antidreyfusards, revelando as tensões profundas da sociedade francesa."
A batalha de Verdun (1916),Conceito,Artilharia pesada da Grande Guerra,"A artilharia representava 60-70% das baixas da Primeira Guerra Mundial. Os progressos técnicos desde 1870 tornaram as armas ofensivas muito mais poderosas do que as defesas, criando o impasse das trincheiras."
A Grande Depressão (1929),Conceito,Padrão-ouro (Gold Standard),"Sistema monetário onde as moedas eram conversíveis em ouro a uma taxa fixa, limitando a capacidade dos Estados de criar moeda. Propagou mecanicamente a crise americana ao Mundo inteiro: quando os Estados Unidos reduziram a sua massa monetária, todos os países ligados ao ouro sofreram com isso."
A Grande Depressão (1929),Conceito,Compra de ações com margem,"Prática que consiste em pedir emprestado ao banco para comprar ações apostando na sua valorização. Muito difundida nos anos 1920, ampliou a bolha e, durante o crash, forçou milhões de americanos a vender em urgência para reembolsar os seus empréstimos."
A batalha de Estalinegrado (1942-1943),Evento relacionado,Operação Barbarossa (22 de junho de 1941),A invasão da URSS pela Alemanha: 3 milhões de soldados numa frente de 3 000 km - a maior operação militar da História. O fracasso em tomar Moscovo em 1941 forçou Hitler a concentrar o seu esforço para o sul e para o petróleo do Cáucaso em 1942.
A batalha de Estalinegrado (1942-1943),Conceito,Operação Urano,"Contra-ofensiva soviética (19 de novembro de 1942) que cercou os 300 000 soldados do 6º exército em uma pinça gigante. Planejada por Zhukov e Vasilevski, transformou a defesa feroz de Stalingrado em uma vitória estratégica decisiva."
Hiroshima e Nagasaki (1945),Evento relacionado,Entrada em guerra da URSS contra o Japão (9 de agosto de 1945),"Staline declarou guerra ao Japão exatamente no dia da bomba de Nagasaki, invadindo a Manchúria. Alguns historiadores estimam que esta ameaça soviética foi tão determinante quanto as bombas na decisão de capitulação japonesa."
A guerra da Argélia (1954-1962),Conceito,Departamento francês,"Ao contrário dos protetorados (Marrocos, Tunísia), a Argélia estava desde 1848 dividida em três departamentos vinculados ao Ministério do Interior. Qualquer independência era, portanto, considerada juridicamente como uma secessão do território nacional."
O genocídio no Ruanda (1994),Lugar / instituição,UNAMIR e general Dallaire,
A queda do muro de Berlim (1989),Conceito,Glasnost e Perestroika,"Reformas de Gorbachev a partir de 1986: a glasnost (transparência) autorizava a crítica ao regime soviético, a perestroika (reestruturação) tentava reformar a economia. Elas desestabilizaram involuntariamente todo o bloco soviético."
A Blitzkrieg (1940),Evento relacionado,Operação Dínamo (Dunquerque),"Evacuação marítima de 338 000 soldados franco-britânicos cercados em Dunquerque por uma flotilha improvisada de navios militares e civis. Este «milagre» permitiu à Grã-Bretanha continuar a guerra, mas deixou a França sem exército."
A Guerra do Vietname (1955-1975),Evento relacionado,Ofensiva do Tet (janeiro de 1968),"Ataque simultâneo do Viet Cong em mais de 100 cidades americanas durante o Ano Novo vietnamita. Militarmente um fracasso para Hanói, destruiu a credibilidade da administração Johnson nos Estados Unidos."
A democracia ateniense,Conceito,Ostracismo,"Procedimento ateniense pelo qual os cidadãos podiam votar para exilar durante 10 anos um homem julgado perigoso para a democracia. Os nomes eram escritos em fragmentos de cerâmica (ostrakon). O seu objetivo era preventivo, não punitivo."
Porque é que o gelo flutua?,Conceito,Anomalia da dilatação da água,"Ao contrário de quase todas as substâncias, a água é mais densa a 4°C do que a 0°C. Ao arrefecer de 4°C a 0°C, ela expande-se. Esta anomalia de dilatação da água é essencial para a vida aquática: o gelo flutua e isola a água líquida sob ele."
Por que a água do mar é salgada?,Conceito,Ciclo hidrológico e acumulação de sais,"A água evapora dos oceanos, deixando os sais para trás. Ela cai como chuva, dissolve minerais das rochas e transporta-os para os oceanos através dos rios. Este processo de acumulação dura há 4 mil milhões de anos."
Por que existem estações?,Conceito,"Inclinação axial da Terra (23,5°)","O eixo terrestre inclinado 23,5° em relação ao seu plano orbital - e não a distância ao Sol - causa as estações. A mesma inclinação aponta sempre para a estrela Polar, criando alternadamente solstícios e equinócios."
Por que existem estações?,Conceito,Periélio e afélio,"Pontos da órbita mais próximos (periélio, em janeiro) e mais distantes (afélio, em julho) do Sol. A diferença de distância é de 5%, demasiado baixa para explicar as estações. Paradoxalmente, o inverno no hemisfério norte coincide com o periélio."
Por que bocejamos?,Conceito,Neurônios-espelho e contagiosidade,"O bocejo contagioso está ligado aos neurônios-espelho que imitam os comportamentos observados. Os seres humanos são mais sensíveis aos bocejos das pessoas que conhecem, e as crianças autistas são menos sensíveis a eles - prova de uma ligação com a empatia."
Como funciona a memória?,Conceito,hipocampo,"Estrutura cerebral em forma de cavalo-marinho no lobo temporal, essencial para a formação de novas memórias conscientes. A sua remoção cirúrgica (caso H.M.) resulta numa incapacidade total de formar novas memórias, sem apagar as antigas."
Como o sabão mata os vírus?,Conceito,Molécula anfifílica,Molécula cuja uma extremidade é hidrofílica (gosta de água) e a outra hidrofóbica (gosta de gorduras). Esta dupla natureza permite-lhe inserir-se nas membranas lipídicas dos vírus e desintegrá-los fisicamente.
Como o sabão mata os vírus?,Conceito,Envelope lipídico,"Alguns vírus (coronavírus, gripe, VIH) são envolvidos por uma membrana gordurosa. Este é o seu ponto fraco: o sabão dissolve-a, destruindo o vírus. Os vírus sem envelope (norovírus, poliovírus) resistem melhor ao sabão."
"A descoberta da penicilina (Fleming, 1928)",Conceito,Desintegração radioativa,"Fenómeno espontâneo pelo qual um núcleo atómico instável se transforma emitindo partículas (alfa, beta) ou radiações (gama). Marie Curie compreendeu que a radioatividade era uma propriedade do próprio átomo, não uma reação química."
"A descoberta dos raios X (Röntgen, 1895)",Conceito,Radioatividade e riscos precoces,Röntgen e os seus primeiros utilizadores ignoravam os perigos dos raios X. Médicos desenvolveram cancros após anos de exposição. Marie Curie morreu ela própria de uma aplasia medular causada pelos seus anos de contacto com matérias radioativas.
A descoberta da radioatividade (Marie Curie),Conceito,Resistência aos antibióticos,"Fenómeno evolutivo pelo qual as bactérias desenvolvem mecanismos para resistir aos antibióticos. Prevista por Fleming logo em 1945, mata hoje 1,27 milhões de pessoas por ano - uma das principais ameaças sanitárias do século XXI."
A descoberta da anestesia,Evento,Reconquista espanhola (1492),O triunfo da tomada de Granada libertou recursos e criou um impulso de ambição nacional que explica o apoio de Isabel de Castela a Colombo.
A descoberta da anestesia,Evento,tratado de Tordesilhas (1494),Acordo arbitrado pelo papa partilhando o mundo em duas esferas de influência entre a Espanha (oeste) e o Portugal (este).
A descoberta da anestesia,Conceito,Antissepsia (Semmelweis e Lister),"Antes mesmo da anestesia, as infeções pós-operatórias matavam pacientes. Semmelweis (1847) e depois Lister (1867) impuseram a higiene: lavagem das mãos, instrumentos esterilizados. Estas duas revoluções - anestesia e antissepsia - transformaram a cirurgia."
A descoberta da anestesia,Personagem,Vitória (Rainha),Soberana do Reino Unido cujo recurso ao clofórmio durante os seus partos em 1853 e 1857 contribuiu para levantar os tabus religiosos sobre a anestesia.
A teoria da evolução de Darwin (1859),Outro,Beagle (HMS),Navio da Royal Navy que serviu de base a Charles Darwin para a sua volta ao mundo científica entre 1831 e 1836.
O Big Bang,Conceito,expansão acelerada do universo,"Descoberta em 1998, a expansão do universo está a acelerar em vez de abrandar. Esta aceleração é atribuída à «Energia escura» (68% do conteúdo total do universo), que permanece totalmente incompreendida pela física atual."
Como se formam os sismos?,Lugar,Astenosfera,"Parte dúctil do manto superior terrestre situada sob a litosfera rígida, permitindo o deslocamento das placas tectónicas."
Como se formam os sismos?,Conceito,Engenharia antissísmica,Domínio da engenharia civil que estuda a conceção e a construção de edifícios capazes de resistir aos abalos sísmicos sem colapsar.
Haverá vida noutros locais do Universo?,Conceito,Zona habitável,"Região em torno de uma estrela onde a temperatura permite que a água exista no estado líquido à superfície de um planeta. Nem muito perto, nem muito longe - «como a Caracolinhos de Ouro». O nosso sistema solar conta com três planetas potenciais : Vénus, Terra, Marte."
Haverá vida noutros locais do Universo?,Conceito,Equação de Drake,"Fórmula probabilística de Frank Drake (1961) para estimar o número de civilizações comunicantes na nossa galáxia. Multiplica fatores (estrelas, planetas habitáveis, duração das civilizações...) - todos valores muito incertos, tornando a equação mais filosófica do que científica."
O que é um buraco negro ?,Conceito,Horizonte de eventos,"«Fronteira» de um buraco negro além da qual nada pode voltar, nem mesmo a luz. Não é uma superfície física, mas sim um limite matemático: a velocidade necessária para escapar ultrapassa a da luz."
Como se formam os raios ?,Conceito,ionização do ar,"Para que um relâmpago se forme, o campo elétrico deve ser intenso o suficiente para arrancar eletrões das moléculas de ar, tornando-o condutor. Este canal forma-se em alguns microssegundos, aquecido a 30 000°C - cinco vezes a superfície do Sol."
Como funciona uma vacina ?,Conceito,Linfócitos B e anticorpos,"Glóbulos brancos que produzem anticorpos - proteínas capazes de reconhecer e neutralizar um patógeno específico. Após uma vacinação, uma parte torna-se «células de memória» que persistem por vezes durante toda a vida."
Como funciona uma vacina ?,Conceito,Imunidade de grupo,"Quando uma proporção suficiente da população está imunizada, o patógeno já não se consegue propagar e protege indiretamente as pessoas não imunizadas. O limiar varia de 80% a 95% dependendo da doença."
