Nom du cours,Classification,Terme,Explication
Charlie Chaplin y el cine mudo,Lugar,Vevey,Comuna suiza a orillas del lago Lemán donde Charlie Chaplin vivió su exilio desde 1953 hasta su muerte en 1977.
Charlie Chaplin y el cine mudo,Evento,macarthismo,Periodo de la historia estadounidense (principios de los años 1950) caracterizado por una búsqueda intensa de supuestos simpatizantes comunistas en la administración y el mundo de las artes.
"Kubrick: 2001, una odisea del espacio",Obra,«El centinela»,"Relato de ciencia ficción publicado por Arthur C. Clarke en 1948, cuya idea de un artefacto cúbico dejado por extraterrestres sirvió de base para el guion de 2001."
Hitchcock y el suspense,Personaje,Bernard Herrmann,"Compositor emblemático cuya música definió la atmósfera de las películas de Hitchcock, especialmente por el uso tenso de las cuerdas en Psicosis."
Hitchcock y el suspense,Personaje,François Truffaut,Cineasta francés cuyas entrevistas con Hitchcock permitieron teorizar el trabajo del maestro y hacer que se le reconociera como autor.
Hitchcock y el suspense,Técnica,montaje,Ensamblaje de los planos de una película. Hitchcock lo utilizaba para manipular el tiempo y sugerir acciones sin mostrarlas explícitamente.
Hitchcock y el suspense,Concepto,psicoanálisis,"Disciplina que explora el inconsciente, integrada por Hitchcock en sus thrillers para profundizar en la motivación psicológica de sus personajes."
La arquitectura gótica: las catedrales,Lugar,basílica de Saint-Denis,Necrópolis de los reyes de Francia donde el abad Suger hizo construir el primer coro gótico hacia 1140.
La Gioconda,Personaje,Vincenzo Peruggia,"Empleado italiano del Louvre que robó la Gioconda en 1911, pretendiendo querer devolver la Obra a su patria de origen."
"Guernica, Picasso",Concepto,bombardeo de saturación,"Táctica militar destinada a destruir el conjunto de una zona mediante una alfombra de bombas ininterrumpida, sin distinción entre objetivos civiles y militares."
"Guernica, Picasso",Lugar,MoMA,"Museum of Modern Art de Nueva York, que acogió el Guernica durante más de cuarenta años para protegerlo de la dictadura franquista."
"La libertad guiando al pueblo, Delacroix",Personaje,Luis Felipe de Orleans,"Último rey de los franceses (1830-1848), llegó al poder tras las Tres Gloriosas, compró el cuadro de Delacroix antes de ocultarlo por considerarlo demasiado subversivo."
"La libertad guiando al pueblo, Delacroix",Institución,Salones,"Exposiciones oficiales organizadas por la Academia de Bellas Artes en París, donde los artistas presentaban sus obras al público y a la crítica."
"Impresión, sol naciente, Monet",Personaje,Paul Durand-Ruel,"Principal marchante de Arte de los impresionistas que apoyó financieramente el Movimiento y organizó exposiciones en el extranjero, salvando a los artistas de la miseria."
"La persistencia de la memoria, Dalí",Lugar / institución,MoMA,"El Museum of Modern Art de Nueva York, uno de los museos de arte moderno más influyentes del Mundo, que conserva el cuadro desde 1934."
"La persistencia de la memoria, Dalí",Personaje,Salvador Dalí,"Pintor español (1904-1989), uno de los principales representantes del surrealismo, célebre por sus imágenes oníricas y su personalidad provocadora."
"La persistencia de la memoria, Dalí",Personaje,Gala,"Nacida como Elena Ivanovna Diakonova, fue la esposa, musa y agente de Salvador Dalí, desempeñando un papel crucial en su carrera y su producción artística."
El teatro de Shakespeare,Institución,Lord Chamberlain's Men,"Compañía de teatro de la que Shakespeare era accionista, actor y dramaturgo principal, protegida por la corte de Inglaterra."
La libertad de prensa y el periodismo fotográfico,Personaje,Gerda Taro,"Fotógrafa alemana y compañera de Robert Capa, es la primera mujer fotoperiodista en morir en el frente, durante la Guerra Civil española en 1937."
La libertad de prensa y el periodismo fotográfico,Personaje,Nick Ut,"Fotógrafo americano-vietnamita, autor de la famosa foto 'La niña del napalm' (1972) que le valió el premio Pulitzer."
El nacimiento del islam (622),Referencia histórica,Imperios bizantino y sasánida,"Las dos potencias que flanqueaban la península arábiga en el siglo VII. Bizancio (Imperio romano de Oriente) y los sasánidas (imperio persa zoroástrico) se agotaban en una guerra interminable, abriendo el camino a las conquistas árabes."
El llamado de Urbano II y la 1.ª Cruzada (1095),Concepto,Indulgencia plenaria,"Remisión total de las penas debidas por los pecados, concedida por el papa. Urbano II prometió una a todos los participantes en la cruzada - un poderoso motor de movilización en una sociedad profundamente religiosa."
La coronación de Carlomagno (800),Institución,Conde,"Alto dignatario local nombrado por el soberano para administrar una provincia (el condado) en su nombre, disponiendo de poderes militares y judiciales."
La Magna Carta (1215),Concepto,Habeas corpus,"Principio jurídico que protege contra los arrestos arbitrarios: toda persona arrestada debe ser presentada ante un juez. Herencia directa de la cláusula 39 de la Magna Carta, se convirtió en un pilar del derecho anglosajón."
El descubrimiento de América (1492),Concepto,Antisepsia (Semmelweis y Lister),"Incluso antes de la anestesia, las infecciones posoperatorias mataban a los pacientes. Semmelweis (1847) y luego Lister (1867) impusieron la higiene: lavado de manos e instrumentos esterilizados. Estas dos revoluciones - anestesia y antisepsia - transformaron la cirugía."
La toma de la Bastilla (1789),Concepto,Antiguo Régimen y los tres estamentos,"Sociedad francesa dividida en tres estamentos: Clero (1.º), Nobleza (2.º) y Tercer Estado (97 % de la población, 3.º). En los Estados Generales, cada orden disponía de un solo voto de tres, a pesar de la abrumadora representatividad demográfica del Tercero."
La Comuna de Paris (1871),Lugar / institución,Asociación Internacional de los Trabajadores (1.ª Internacional),"Organización fundada en Londres en 1864, que agrupaba a sindicatos y partidos obreros de varios países. Aunque la Comuna no fue su obra directa, Marx la celebró como la primera experiencia de poder obrero."
La Belle Époque (1871-1914),Evento relacionado,Caso Dreyfus (1894-1906),"Un oficial judío, Alfred Dreyfus, fue condenado injustamente por espionaje por un estado mayor antisemita. El caso dividió a Francia entre dreyfusistas y antidreyfusistas, revelando las profundas tensiones de la sociedad francesa."
La batalla de Verdun (1916),Concepto,Artillería pesada de la Gran Guerra,"La artillería representó el 60-70 % de las bajas de la Primera Guerra Mundial. Los avances técnicos desde 1870 habían hecho que las armas ofensivas fueran mucho más potentes que las defensas, creando el estancamiento de las trincheras."
La Gran Depresión (1929),Concepto,Patrón oro (Gold Standard),"Sistema monetario en el que las monedas eran convertibles en oro a un tipo de cambio fijo, lo que limitaba la capacidad de los Estados para crear moneda. Propagó mecánicamente la crisis estadounidense al Mundo entero: cuando los Estados Unidos redujeron su masa monetaria, todos los países vinculados al oro sufrieron por ello."
La Gran Depresión (1929),Concepto,Compra de acciones con margen,"Práctica consistente en pedir prestado al banco para comprar acciones apostando por su subida. Muy extendida en la década de 1920, amplificó la burbuja y, durante el crac, obligó a millones de estadounidenses a vender de urgencia para devolver sus préstamos."
La batalla de Stalingrado (1942-1943),Evento relacionado,Operación Barbarroja (22 de junio de 1941),"La invasión de la URSS por parte de Alemania: 3 millones de soldados en un frente de 3000 km, la mayor operación militar de la Historia. El fracaso en la toma de Moscú en 1941 obligó a Hitler a reorientar su esfuerzo hacia el sur y el petróleo del Cáucaso en 1942."
La batalla de Stalingrado (1942-1943),Concepto,Operación Urano,"Contraofensiva soviética (19 de noviembre de 1942) que rodeó a los 300 000 soldados del 6.º ejército en una pinza gigante. Planificada por Zhúkov y Vasilevski, transformó la defensa encarnizada de Stalingrado en una victoria estratégica decisiva."
Hiroshima y Nagasaki (1945),Evento relacionado,Entrada en guerra de la URSS contra Japón (9 de agosto de 1945),"Stalin declaró la guerra a Japón exactamente el día de la bomba de Nagasaki, invadiendo Manchuria. Algunos historiadores consideran que esta amenaza soviética fue tan determinante como las bombas en la decisión de la capitulación japonesa."
La guerra de Argelia (1954-1962),Concepto,Departamento francés,"A diferencia de los protectorados (Marruecos, Túnez), Argelia estaba dividida desde 1848 en tres departamentos dependientes del Ministerio del Interior. Por lo tanto, cualquier independencia se consideraba jurídicamente como una secesión del territorio nacional."
El genocidio ruandés (1994),Lugar / institución,UNAMIR y el general Dallaire,
La caída del muro de Berlín (1989),Concepto,Glasnost y Perestroika,"Reformas de Gorbachov a partir de 1986: la glasnost (transparencia) autorizaba la crítica al régimen soviético, la perestroïka (reestructuración) intentaba reformar la economía. Desestabilizaron involuntariamente a todo el bloque soviético."
La Blitzkrieg (1940),Evento relacionado,Operación Dinamo (Dunkerque),"Evacuación marítima de 338 000 soldados franco-británicos rodeados en Dunkerque por una flotilla improvisada de barcos militares y civiles. Este «milagro» permitió a Gran Bretaña continuar la guerra, pero dejó a Francia sin ejército."
La guerra de Vietnam (1955-1975),Evento relacionado,Ofensiva del Tet (enero de 1968),"Ataque simultáneo del Viet Cong en más de 100 ciudades estadounidenses durante el Año Nuevo vietnamita. Militarmente un fracaso para Hanói, destruyó la credibilidad de la administración Johnson en los Estados Unidos."
